state;year;manufacturing_output;manufacturing_output1;logmanufacturing_output1
Karnataka;1977;2014927272.72727;70.7528636880772;4.83384721272096
Karnataka;1978;2115105454.54545;74.058374675011;4.95472372138848
Karnataka;1979;2215283636.36363;77.3638856619447;5.075600230056
Karnataka;1980;5061400000;140.195215203284;4.94303584565351
Karnataka;1981;4645700000;125.607088309432;4.83315868802632
Karnataka;1982;6293500000;166.801323363826;5.11680342372906
Karnataka;1983;7668800000;199.409478762948;5.29536039282193
Karnataka;1984;9145900000;233.317608585202;5.45240065232666
Karnataka;1985;11380900000;284.834037228218;5.65190668513627
Karnataka;1986;12208200000;299.74555437091;5.70293396267474
Karnataka;1987;12703500000;305.986113021325;5.72353971863932
Karnataka;1988;15122500000;357.330877168441;5.87866217934323
Karnataka;1989;20495700000;475.083371444559;6.16349030746366
Karnataka;1990;23104000000;525.34629903037;6.26405766234052
Karnataka;1991;28016400000;624.904423285869;6.43759871529992
Karnataka;1992;31704600000;695.732203470169;6.54496482116426
Kerala;1960;267700000;16.2526412059763;2.78825543132063
Kerala;1961;310800000;18.4547397507613;2.91532123455437
Kerala;1962;320000000;18.5667878691106;2.9213743862031
Kerala;1963;335300000;19.0063806568215;2.94477474683341
Kerala;1964;381500000;21.1268783400819;3.05054608479733
Kerala;1965;440500000;23.831839510712;3.17102248119529
Kerala;1966;534700000;28.261060529198;3.34148490412471
Kerala;1967;752400000;38.8498663335341;3.65970463622946
Kerala;1968;714100000;36.021190407276;3.58410738771022
Kerala;1969;809500000;39.8905436989942;3.68613929578167
Kerala;1970;703100000;33.8469833292415;3.52184987660533
Kerala;1971;896400000;42.155109924481;3.74135590899741
Kerala;1972;944300000;43.5982987660338;3.77501813046606
Kerala;1973;1120500000;50.8393091262299;3.9286698570517
Kerala;1974;1352000000;60.2801726117392;4.09900323725352
Kerala;1975;1443000000;63.220164419744;4.14662330753929
Kerala;1976;1660500000;71.4827208118681;4.26945575352691
Kerala;1977;1849200000;78.2167924838112;4.35948436214308
Kerala;1978;1992600000;82.8077676229358;4.41652186886236
Kerala;1979;2495000000;101.867818931197;4.62367608005763
Kerala;1980;2903000000;116.441957354407;4.75739292871902
Kerala;1981;3346100000;131.849216288983;4.88165896882246
Kerala;1982;3661000000;142.411996310436;4.95872423918263
Kerala;1983;4175500000;160.461711618235;5.07805535721512
Kerala;1984;4536800000;172.184231054782;5.1485650143672
Kerala;1985;4761000000;178.395506096922;5.18400302978896
Kerala;1986;4889200000;180.810292828948;5.19744837570131
Kerala;1987;7518600000;274.331675482551;5.61433786879222
Kerala;1988;9245300000;332.708626730595;5.80726711214603
Kerala;1989;12018200000;426.415946683353;6.05541527056545
Kerala;1990;10014600000;350.204724955743;5.85851791192447
Kerala;1991;12415400000;427.743364179475;6.05852339933689
Kerala;1992;13798400000;470.654784689012;6.1541248840714
Madhya Pradesh;1960;256000000;8.11215253686023;2.09336325052562
Madhya Pradesh;1961;308000000;9.54902556534572;2.25643911424438
Madhya Pradesh;1962;273000000;8.25874946439136;2.11127317950848
Madhya Pradesh;1963;396000000;11.6828047700066;2.4581180829908
Madhya Pradesh;1964;501000000;14.4137529643854;2.66818281776688
Madhya Pradesh;1965;524000000;14.700935557439;2.68791113512273
Madhya Pradesh;1966;602000000;16.469157153403;2.80148936822331
Madhya Pradesh;1967;664000000;17.7129441340678;2.87429567931459
Madhya Pradesh;1968;700000000;18.2077014935778;2.90184466356402
Madhya Pradesh;1969;731000000;18.5393808404756;2.91989716370495
Madhya Pradesh;1970;933000000;23.071002109377;3.13857650901327
Madhya Pradesh;1971;1008000000;24.3017994180587;3.1905503977308
Madhya Pradesh;1972;1378000000;32.479715498434;3.48061575597045
Madhya Pradesh;1973;2079000000;47.9294920515888;3.86973101540182
Madhya Pradesh;1974;2586000000;58.3066504123538;4.06571615910377
Madhya Pradesh;1975;2385000000;52.5864948620679;3.9624593351056
Madhya Pradesh;1976;2966000000;63.9451391237964;4.15802551456196
Madhya Pradesh;1977;2897000000;61.0645200509999;4.1119310109508
Madhya Pradesh;1978;3042000000;62.6839486436714;4.13810541237136
Madhya Pradesh;1979;4242000000;85.4429882567254;4.44784934951513
Madhya Pradesh;1980;4813700000;94.7642463516838;4.55139218993372
Madhya Pradesh;1981;5444900000;104.75272515997;4.65160257431081
Madhya Pradesh;1982;6707700000;126.053878604009;4.83670942352157
Madhya Pradesh;1983;6898500000;126.616677566634;4.84116423536747
Madhya Pradesh;1984;8941000000;160.271147016915;5.07686704975853
Madhya Pradesh;1985;7809900000;136.718343127522;4.91792292000601
Madhya Pradesh;1986;7003100000;119.718887722621;4.78514639228499
Madhya Pradesh;1987;11707900000;195.443431513836;5.2752709846844
Madhya Pradesh;1988;15109600000;246.287994474136;5.50650156043112
Madhya Pradesh;1989;19186200000;305.355539099059;5.72147679966855
Madhya Pradesh;1990;23513200000;365.370226922924;5.90091115984399
Madhya Pradesh;1991;17168500000;260.457184925769;5.56243849039457
Madhya Pradesh;1992;26545000000;394.352111198827;5.97724419344658
Maharashtra;1960;2622900000;67.9721725880037;4.21909839477303
Maharashtra;1961;2925700000;74.229460548172;4.30716111380104
Maharashtra;1962;3349800000;83.0081779087926;4.41893913196453
Maharashtra;1963;3692400000;89.3185779158728;4.49220950561674
Maharashtra;1964;4027500000;95.1003002973505;4.55493212724721
Maharashtra;1965;4426600000;102.026305205379;4.62523067420567
Maharashtra;1966;4948200000;111.318320995227;4.71239385385644
Maharashtra;1967;5638200000;123.799660171228;4.81866461526473
Maharashtra;1968;5933400000;127.152232728831;4.84538505151601
Maharashtra;1969;6874000000;143.764973339482;4.96817983661455
Maharashtra;1970;7990800000;163.094246545728;5.09432823338078
Maharashtra;1971;8951500000;178.291481027289;5.18341974485658
Maharashtra;1972;10404100000;202.69248782571;5.31168999221722
Maharashtra;1973;11856700000;226.033908727497;5.42068502663486
Maharashtra;1974;15108100000;281.817188779855;5.64125859398427
Maharashtra;1975;14732600000;268.878392781533;5.59425920594262
Maharashtra;1976;16650800000;297.304412378297;5.69475657139508
Maharashtra;1977;18844400000;329.161492695771;5.79654848959104
Maharashtra;1978;22634400000;386.746750796923;5.9577700881171
